Log_TotalDeaths,Log_TotalAffected,Log_TotalDamage,Log_AdjDamage,Log_DamagePerDeath,Log_Duration,Month_Sin,Month_Cos,FloodSubtype_Code,Region_Code,Start Year,KMeans_Cluster,Risk_Label
5.3612921657094255,9.92554254331696,0.0,0.0,0.00468384931242637,2.3978952727983707,-0.8660254037844385,-0.5000000000000004,1,2,2020,0,Low Risk
0.6931471805599453,10.596659732783579,0.0,0.0,0.4054651081081644,0.6931471805599453,-0.8660254037844385,-0.5000000000000004,1,2,2020,0,Low Risk
0.6931471805599453,8.294299608857235,0.0,0.0,0.4054651081081644,0.0,-0.8660254037844385,-0.5000000000000004,2,0,2020,0,Low Risk
2.4849066497880004,9.741027444837728,9.798182590890704,10.01645903119529,7.313942348635558,0.6931471805599453,-1.0,-1.8369701987210297e-16,2,0,2020,1,Medium Risk
0.0,7.7886260656250315,0.0,0.0,0.6931471805599453,0.6931471805599453,-0.8660254037844386,0.5000000000000001,2,2,2019,0,Low Risk
2.0794415416798357,7.013915474810528,0.0,0.0,0.11778303565638346,0.0,-0.8660254037844386,0.5000000000000001,2,2,2019,0,Low Risk
2.5649493574615367,0.0,0.0,0.0,0.07410797215372189,1.0986122886681098,-0.8660254037844386,0.5000000000000001,1,0,2020,0,Low Risk
1.3862943611198906,6.90875477931522,0.0,0.0,0.22314355131420976,0.6931471805599453,-0.8660254037844386,0.5000000000000001,1,3,2019,0,Low Risk
1.3862943611198906,10.596659732783579,0.0,0.0,0.22314355131420976,3.091042453358316,-1.0,-1.8369701987210297e-16,2,2,2020,0,Low Risk
1.791759469228055,10.685217791014589,0.0,0.0,0.15415067982725827,2.995732273553991,0.49999999999999994,-0.8660254037844387,2,2,2021,0,Low Risk
0.0,12.206077645517674,0.0,0.0,0.6931471805599453,2.5649493574615367,-0.8660254037844386,0.5000000000000001,1,0,2019,0,Low Risk
0.6931471805599453,4.672828834461906,0.0,0.0,0.4054651081081644,1.0986122886681098,-0.8660254037844386,0.5000000000000001,2,2,2019,0,Low Risk
2.833213344056216,0.0,0.0,0.0,0.05715841383994861,1.6094379124341003,-0.8660254037844385,-0.5000000000000004,2,2,2019,0,Low Risk
0.6931471805599453,9.61587214452889,0.0,0.0,0.4054651081081644,0.0,-0.8660254037844385,-0.5000000000000004,1,2,2019,0,Low Risk
0.0,9.135940049399933,0.0,0.0,0.6931471805599453,2.0794415416798357,-1.0,-1.8369701987210297e-16,2,0,2020,0,Low Risk
0.0,6.3473892096560105,0.0,0.0,0.6931471805599453,0.6931471805599453,-0.5000000000000004,0.8660254037844384,1,3,2020,0,Low Risk
0.0,8.497194544909547,0.0,0.0,0.6931471805599453,1.0986122886681098,-0.5000000000000004,0.8660254037844384,2,2,2020,0,Low Risk
3.4011973816621555,13.446849784378157,10.819798284210286,11.03806204605284,7.419200710627534,2.995732273553991,-0.5000000000000004,0.8660254037844384,1,2,2020,1,Medium Risk
1.3862943611198906,10.422311107413181,0.0,0.0,0.22314355131420976,0.6931471805599453,-0.8660254037844385,-0.5000000000000004,2,0,2019,0,Low Risk
2.9444389791664403,1.6094379124341003,0.0,0.0,0.051293294387550536,0.6931471805599453,-2.4492935982947064e-16,1.0,2,0,2020,0,Low Risk
1.791759469228055,11.608244735642321,0.0,0.0,0.15415067982725827,2.1972245773362196,-2.4492935982947064e-16,1.0,2,2,2020,0,Low Risk
2.995732273553991,11.970356641102999,0.0,0.0,0.048790164169432,0.0,-1.0,-1.8369701987210297e-16,2,2,2019,0,Low Risk
2.0794415416798357,6.90875477931522,10.819798284210286,11.03806204605284,8.740516726532391,2.6390573296152584,-0.5000000000000004,0.8660254037844384,2,2,2020,1,Medium Risk
1.0986122886681098,7.52456122628536,0.0,0.0,0.2876820724517809,1.0986122886681098,-2.4492935982947064e-16,1.0,3,2,2020,0,Low Risk
0.0,9.809231816610408,0.0,0.0,0.6931471805599453,1.3862943611198906,-2.4492935982947064e-16,1.0,1,2,2020,0,Low Risk
2.5649493574615367,11.02745889833777,0.0,0.0,0.07410797215372189,1.0986122886681098,-0.8660254037844385,-0.5000000000000004,2,2,2019,0,Low Risk
4.3694478524670215,12.755063618055994,0.0,0.0,0.012578782206860118,1.6094379124341003,-0.4999999999999997,-0.8660254037844388,1,0,2019,0,Low Risk
0.0,8.590815331286851,0.0,0.0,0.6931471805599453,1.6094379124341003,-0.8660254037844385,-0.5000000000000004,2,0,2019,0,Low Risk
0.0,10.181232919041921,0.0,0.0,0.6931471805599453,0.6931471805599453,-1.0,-1.8369701987210297e-16,2,0,2020,0,Low Risk
0.0,9.53791600808964,0.0,0.0,0.6931471805599453,3.6635616461296463,-0.4999999999999997,-0.8660254037844388,1,2,2020,0,Low Risk
0.6931471805599453,9.472781556562168,0.0,0.0,0.4054651081081644,1.6094379124341003,0.49999999999999994,0.8660254037844387,2,1,2021,0,Low Risk
0.0,8.732465848349879,0.0,0.0,0.6931471805599453,0.0,-0.4999999999999997,-0.8660254037844388,2,2,2019,0,Low Risk
7.550135342488429,14.914123179965662,16.118095750958314,16.34863173008125,8.568150490384165,4.3694478524670215,-0.4999999999999997,-0.8660254037844388,2,2,2019,1,Medium Risk
0.0,8.294299608857235,0.0,0.0,0.6931471805599453,1.6094379124341003,0.49999999999999994,0.8660254037844387,2,1,2021,0,Low Risk
3.091042453358316,11.744243513852895,0.0,0.0,0.04445176257083384,1.9459101490553132,0.49999999999999994,0.8660254037844387,2,2,2021,0,Low Risk
0.0,3.258096538021482,0.0,0.0,0.6931471805599453,0.6931471805599453,0.49999999999999994,0.8660254037844387,2,3,2021,0,Low Risk
2.0794415416798357,10.308985993422082,0.0,0.0,0.11778303565638346,0.0,1.2246467991473532e-16,-1.0,1,1,2019,0,Low Risk
0.0,3.1354942159291497,0.0,0.0,0.6931471805599453,0.6931471805599453,0.49999999999999994,0.8660254037844387,2,3,2021,0,Low Risk
1.0986122886681098,4.962844630259907,0.0,0.0,0.2876820724517809,0.0,1.2246467991473532e-16,-1.0,2,1,2019,0,Low Risk
1.0986122886681098,10.5495693306696,10.12667110305036,10.299036995856916,9.028178802383593,2.833213344056216,0.49999999999999994,0.8660254037844387,1,2,2021,1,Medium Risk
3.4657359027997265,5.993961427306569,11.225256725762893,11.397626840606765,7.759947392947106,2.70805020110221,0.8660254037844386,0.5000000000000001,2,0,2021,1,Medium Risk
1.0986122886681098,6.398594934535208,0.0,0.0,0.2876820724517809,1.791759469228055,1.2246467991473532e-16,-1.0,2,2,2019,0,Low Risk
1.3862943611198906,12.366493625870792,0.0,0.0,0.22314355131420976,1.0986122886681098,1.2246467991473532e-16,-1.0,1,0,2019,0,Low Risk
0.0,7.226936018493289,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0,6.123233995736766e-17,1,0,2021,0,Low Risk
0.0,6.331501849893691,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0,6.123233995736766e-17,3,1,2021,0,Low Risk
1.9459101490553132,0.0,0.0,0.0,0.13353139262452263,2.3978952727983707,0.49999999999999994,-0.8660254037844387,2,2,2019,0,Low Risk
3.1780538303479458,12.248188203036959,0.0,0.0,0.040821994520255124,1.6094379124341003,0.49999999999999994,-0.8660254037844387,3,1,2019,0,Low Risk
1.6094379124341003,8.81744592104187,0.0,0.0,0.18232155679395465,1.9459101490553132,1.2246467991473532e-16,-1.0,1,2,2019,0,Low Risk
1.3862943611198906,0.0,0.0,0.0,0.22314355131420976,0.0,1.2246467991473532e-16,-1.0,1,2,2019,0,Low Risk
2.1972245773362196,0.0,14.077875591662238,14.250243163753007,11.880657937373652,0.6931471805599453,1.0,6.123233995736766e-17,2,1,2021,1,Medium Risk
2.1972245773362196,8.042056410058754,0.0,0.0,0.1053605156578263,1.3862943611198906,1.2246467991473532e-16,-1.0,2,1,2019,0,Low Risk
2.1972245773362196,11.289794413577894,0.0,0.0,0.1053605156578263,1.3862943611198906,1.2246467991473532e-16,-1.0,1,2,2019,0,Low Risk
